data,size,algo,buildtime,querytime,params,recall
pca96v2,10M,Learned-index,29409.86065363884,348.51441621780396,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=110-model=MLP-4-buck=2-859454.elixir-pbs.elixir-czech.cz,0.82503
pca96v2,10M,Learned-index,30951.049783945084,556.0812513828278,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=116-model=MLP-buck=2-859345.elixir-pbs.elixir-czech.cz,0.82238
pca96v2,10M,Learned-index,29823.27214384079,340.99472165107727,learned-index-pca96v2-10M-ep=205-lr=0.009-cat=121-model=MLP-7-buck=2-862517.elixir-pbs.elixir-czech.cz,0.81411
pca96v2,10M,Learned-index,9947.336686372757,483.50622963905334,learned-index-pca96v2-10M-ep=100-lr=0.005-cat=100-model=MLP-8-buck=2-854044.elixir-pbs.elixir-czech.cz,0.83785
pca96v2,10M,Learned-index,13290.213150024414,2181.372439146042,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=120-model=MLP-3-buck=12-854855.elixir-pbs.elixir-czech.cz,0.97208
pca96v2,10M,Learned-index,31684.200613737106,333.99505281448364,learned-index-pca96v2-10M-ep=208-lr=0.009-cat=123-model=MLP-4-buck=2-862486.elixir-pbs.elixir-czech.cz,0.80999
pca96v2,10M,Learned-index,6435.127043962479,441.3501076698303,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=118-model=MLP-7-buck=2-861659.elixir-pbs.elixir-czech.cz,0.77719
pca96v2,10M,Learned-index,26643.082864522934,788.4545810222626,learned-index-pca96v2-10M-ep=205-lr=0.008-cat=123-model=MLP-7-buck=4-862375.elixir-pbs.elixir-czech.cz,0.90319
pca96v2,10M,Learned-index,46305.74280691147,715.4183897972107,learned-index-pca96v2-10M-ep=300-lr=0.01-cat=200-model=MLP-2-buck=6-861918.elixir-pbs.elixir-czech.cz,0.91443
pca96v2,10M,Learned-index,5676.1444754600525,2441.0688252449036,learned-index-pca96v2-10M-ep=40-lr=0.01-cat=20-model=MLP-4-buck=2-853906.elixir-pbs.elixir-czech.cz,0.90921
pca96v2,10M,Learned-index,6273.653994321823,496.2483341693878,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=124-model=MLP-8-buck=3-861462.elixir-pbs.elixir-czech.cz,0.85124
pca96v2,10M,Learned-index,6945.072423696518,390.45381212234497,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=112-model=MLP-4-buck=2-861392.elixir-pbs.elixir-czech.cz,0.79449
pca96v2,10M,Learned-index,30058.405575990677,568.3278312683105,learned-index-pca96v2-10M-ep=208-lr=0.009-cat=122-model=MLP-6-buck=4-862539.elixir-pbs.elixir-czech.cz,0.91
pca96v2,10M,Learned-index,41232.97183632851,716.8350281715393,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=122-model=MLP-buck=4-859372.elixir-pbs.elixir-czech.cz,0.91156
pca96v2,10M,Learned-index,26895.46395087242,617.770929813385,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=116-model=MLP-2-buck=3-859377.elixir-pbs.elixir-czech.cz,0.88054
pca96v2,10M,Learned-index,31739.18135547638,562.368898153305,learned-index-pca96v2-10M-ep=205-lr=0.008-cat=121-model=MLP-8-buck=4-862409.elixir-pbs.elixir-czech.cz,0.90925
pca96v2,10M,Learned-index,21571.978320360184,224.47389245033264,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=112-model=MLP-5-buck=1-859487.elixir-pbs.elixir-czech.cz,0.67583
pca96v2,10M,Learned-index,7274.985860586166,290.27018761634827,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=112-model=MLP-4-buck=1-861176.elixir-pbs.elixir-czech.cz,0.65158
pca96v2,10M,Learned-index,29891.53590631485,723.494863986969,learned-index-pca96v2-10M-ep=212-lr=0.009-cat=123-model=MLP-3-buck=4-862480.elixir-pbs.elixir-czech.cz,0.90413
pca96v2,10M,Learned-index,7288.307240724564,575.2248954772949,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=118-model=MLP-6-buck=4-861707.elixir-pbs.elixir-czech.cz,0.87673
pca96v2,10M,Learned-index,13173.245770931244,445.4884514808655,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=100-model=MLP-buck=2-854092.elixir-pbs.elixir-czech.cz,0.83034
pca96v2,10M,Learned-index,31903.62392926216,992.8167588710785,learned-index-pca96v2-10M-ep=200-lr=0.1-cat=110-model=MLP-3-buck=4-858706.elixir-pbs.elixir-czech.cz,0.87871
pca96v2,10M,Learned-index,7380.571722507477,478.38273549079895,learned-index-pca96v2-10M-ep=55-lr=0.1-cat=124-model=MLP-2-buck=2-861358.elixir-pbs.elixir-czech.cz,0.77427
pca96v2,10M,Learned-index,7181.297603845596,503.8409423828125,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=122-model=MLP-3-buck=3-861373.elixir-pbs.elixir-czech.cz,0.84723
pca96v2,10M,Learned-index,5100.396354913712,1413.4706151485443,learned-index-pca96v2-10M-ep=40-lr=0.01-cat=50-model=MLP-8-buck=4-853895.elixir-pbs.elixir-czech.cz,0.93925
pca96v2,10M,Learned-index,24521.337072610855,3363.6534774303436,learned-index-pca96v2-10M-ep=200-lr=0.05-cat=20-model=MLP-6-buck=4-854178.elixir-pbs.elixir-czech.cz,0.95665
pca96v2,10M,Learned-index,6952.358724832535,675.8443167209625,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=124-model=MLP-6-buck=3-861710.elixir-pbs.elixir-czech.cz,0.83793
pca96v2,10M,Learned-index,10161.814888477325,566.7100501060486,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=118-model=MLP-3-buck=3-861595.elixir-pbs.elixir-czech.cz,0.84015
pca96v2,10M,Learned-index,6318.233090639114,461.8745541572571,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=114-model=MLP-9-buck=3-861721.elixir-pbs.elixir-czech.cz,0.84535
pca96v2,10M,Learned-index,13759.268825292587,1141.6932444572449,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=100-model=MLP-4-buck=5-858531.elixir-pbs.elixir-czech.cz,0.93531
pca96v2,10M,Learned-index,29956.295467853546,348.0524435043335,learned-index-pca96v2-10M-ep=208-lr=0.009-cat=121-model=MLP-7-buck=2-862520.elixir-pbs.elixir-czech.cz,0.81544
pca96v2,10M,Learned-index,26909.743649721146,821.8835260868073,learned-index-pca96v2-10M-ep=190-lr=0.1-cat=115-model=MLP-3-buck=5-858701.elixir-pbs.elixir-czech.cz,0.89643
pca96v2,10M,Learned-index,28664.306166887283,966.7013247013092,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=115-model=MLP-4-buck=6-858548.elixir-pbs.elixir-czech.cz,0.93888
pca96v2,10M,Learned-index,30601.9131565094,1140.2851395606995,learned-index-pca96v2-10M-ep=210-lr=0.001-cat=130-model=MLP-2-buck=6-858608.elixir-pbs.elixir-czech.cz,0.93833
pca96v2,10M,Learned-index,5714.050403594971,265.7771553993225,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=118-model=MLP-3-buck=1-861147.elixir-pbs.elixir-czech.cz,0.63163
pca96v2,10M,Learned-index,30546.648347377777,543.3432419300079,learned-index-pca96v2-10M-ep=212-lr=0.009-cat=122-model=MLP-buck=3-862443.elixir-pbs.elixir-czech.cz,0.88146
pca96v2,10M,Learned-index,6351.837172746658,341.22064661979675,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=118-model=MLP-9-buck=2-861723.elixir-pbs.elixir-czech.cz,0.77782
pca96v2,10M,Learned-index,24543.876382112503,1699.5366570949554,learned-index-pca96v2-10M-ep=200-lr=0.005-cat=20-model=MLP-7-buck=2-854082.elixir-pbs.elixir-czech.cz,0.90154
pca96v2,10M,Learned-index,30779.231633663177,611.2362985610962,learned-index-pca96v2-10M-ep=205-lr=0.009-cat=123-model=MLP-4-buck=4-862483.elixir-pbs.elixir-czech.cz,0.90273
pca96v2,10M,Learned-index,30218.372241020203,1283.4209432601929,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=120-model=MLP-2-buck=6-859395.elixir-pbs.elixir-czech.cz,0.93808
pca96v2,10M,Learned-index,47835.52613019943,1037.7349894046783,learned-index-pca96v2-10M-ep=210-lr=0.1-cat=100-model=MLP-3-buck=4-858711.elixir-pbs.elixir-czech.cz,0.88841
pca96v2,10M,Learned-index,6215.750431776047,671.3847608566284,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=116-model=MLP-6-buck=4-861482.elixir-pbs.elixir-czech.cz,0.8824
pca96v2,10M,Learned-index,29600.046449899673,254.30303764343262,learned-index-pca96v2-10M-ep=205-lr=0.008-cat=121-model=MLP-2-buck=1-862301.elixir-pbs.elixir-czech.cz,0.66675
pca96v2,10M,Learned-index,6153.727867603302,791.1236171722412,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=118-model=MLP-3-buck=4-861363.elixir-pbs.elixir-czech.cz,0.88001
pca96v2,10M,Learned-index,26454.936156749725,1217.5234496593475,learned-index-pca96v2-10M-ep=190-lr=0.001-cat=100-model=MLP-3-buck=6-858609.elixir-pbs.elixir-czech.cz,0.94864
pca96v2,10M,Learned-index,6505.241041183472,823.9005746841431,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=124-model=MLP-9-buck=4-861734.elixir-pbs.elixir-czech.cz,0.87476
pca96v2,10M,Learned-index,6214.377276182175,223.1978006362915,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=118-model=MLP-2-buck=1-861555.elixir-pbs.elixir-czech.cz,0.62391
pca96v2,10M,Learned-index,9316.684071779251,431.50998711586,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=116-model=MLP-buck=2-861106.elixir-pbs.elixir-czech.cz,0.79358
pca96v2,10M,Learned-index,37794.29640126228,727.3563067913055,learned-index-pca96v2-10M-ep=210-lr=0.007-cat=123-model=MLP-8-buck=4-862276.elixir-pbs.elixir-czech.cz,0.90492
pca96v2,10M,Learned-index,6715.986063480377,229.0795979499817,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=112-model=MLP-4-buck=1-861168.elixir-pbs.elixir-czech.cz,0.63949
pca96v2,10M,Learned-index,28133.740888118744,855.5067732334137,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=124-model=MLP-4-buck=6-859453.elixir-pbs.elixir-czech.cz,0.93894
pca96v2,10M,Learned-index,7974.607092142105,460.8507206439972,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=114-model=MLP-8-buck=3-861257.elixir-pbs.elixir-czech.cz,0.85459
pca96v2,10M,Learned-index,26222.91765475273,558.9041237831116,learned-index-pca96v2-10M-ep=200-lr=0.01-cat=120-model=MLP-6-buck=3-853893.elixir-pbs.elixir-czech.cz,0.88303
pca96v2,10M,Learned-index,13524.042039394379,446.89677476882935,learned-index-pca96v2-10M-ep=100-lr=0.005-cat=100-model=MLP-7-buck=2-853864.elixir-pbs.elixir-czech.cz,0.83785
pca96v2,10M,Learned-index,19911.228219270706,1122.0896818637848,learned-index-pca96v2-10M-ep=190-lr=0.01-cat=125-model=MLP-4-buck=7-858544.elixir-pbs.elixir-czech.cz,0.94184
pca96v2,10M,Learned-index,6633.379648685455,241.70173454284668,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=114-model=MLP-7-buck=1-861217.elixir-pbs.elixir-czech.cz,0.62923
pca96v2,10M,Learned-index,7583.430772066116,481.1252851486206,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=112-model=MLP-3-buck=3-861160.elixir-pbs.elixir-czech.cz,0.85367
pca96v2,10M,Learned-index,26931.23089170456,574.2426159381866,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=112-model=MLP-5-buck=4-859471.elixir-pbs.elixir-czech.cz,0.91293
pca96v2,10M,Learned-index,7871.070313215256,651.3173851966858,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=112-model=MLP-6-buck=4-861712.elixir-pbs.elixir-czech.cz,0.88041
pca96v2,10M,Learned-index,7240.1400356292725,568.8374965190887,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=118-model=MLP-3-buck=4-861155.elixir-pbs.elixir-czech.cz,0.88712
pca96v2,10M,Learned-index,30955.793220758438,889.8571696281433,learned-index-pca96v2-10M-ep=211-lr=0.007-cat=121-model=MLP-2-buck=4-862169.elixir-pbs.elixir-czech.cz,0.91159
pca96v2,10M,Learned-index,7294.714485645294,595.9546895027161,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=124-model=MLP-buck=4-861326.elixir-pbs.elixir-czech.cz,0.88114
pca96v2,10M,Learned-index,6487.074045658112,393.5067241191864,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=118-model=MLP-8-buck=2-861243.elixir-pbs.elixir-czech.cz,0.78403
pca96v2,10M,Learned-index,36423.022102832794,1181.706624507904,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=122-model=MLP-5-buck=6-859476.elixir-pbs.elixir-czech.cz,0.93625
pca96v2,10M,Learned-index,27765.665042877197,859.4457976818085,learned-index-pca96v2-10M-ep=208-lr=0.008-cat=121-model=MLP-buck=4-862286.elixir-pbs.elixir-czech.cz,0.90996
pca96v2,10M,Learned-index,6766.622617721558,949.0128865242004,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=116-model=MLP-2-buck=5-861346.elixir-pbs.elixir-czech.cz,0.90386
pca96v2,10M,Learned-index,30548.3948700428,477.205139875412,learned-index-pca96v2-10M-ep=211-lr=0.009-cat=123-model=MLP-7-buck=3-862531.elixir-pbs.elixir-czech.cz,0.87186
pca96v2,10M,Learned-index,13645.278372764587,864.0190522670746,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=100-model=MLP-3-buck=4-853924.elixir-pbs.elixir-czech.cz,0.91884
pca96v2,10M,Learned-index,33178.51753163338,822.0464816093445,learned-index-pca96v2-10M-ep=209-lr=0.008-cat=121-model=MLP-6-buck=6-862397.elixir-pbs.elixir-czech.cz,0.93959
pca96v2,10M,Learned-index,32736.484397411346,624.9129023551941,learned-index-pca96v2-10M-ep=205-lr=0.008-cat=122-model=MLP-6-buck=4-862392.elixir-pbs.elixir-czech.cz,0.90958
pca96v2,10M,Learned-index,4839.6668248176575,1684.846824169159,learned-index-pca96v2-10M-ep=40-lr=0.05-cat=20-model=MLP-4-buck=2-853978.elixir-pbs.elixir-czech.cz,0.8949
pca96v2,10M,Learned-index,28777.831280708313,397.83944821357727,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=122-model=MLP-2-buck=2-859404.elixir-pbs.elixir-czech.cz,0.82491
pca96v2,10M,Learned-index,6273.653994321823,220.21641206741333,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=124-model=MLP-8-buck=1-861462.elixir-pbs.elixir-czech.cz,0.64391
pca96v2,10M,Learned-index,37794.29640126228,1048.132785320282,learned-index-pca96v2-10M-ep=210-lr=0.007-cat=123-model=MLP-8-buck=6-862276.elixir-pbs.elixir-czech.cz,0.93498
pca96v2,10M,Learned-index,13291.758018732071,655.5620012283325,learned-index-pca96v2-10M-ep=100-lr=0.05-cat=100-model=MLP-7-buck=3-854224.elixir-pbs.elixir-czech.cz,0.88093
pca96v2,10M,Learned-index,30780.999392032623,456.79474425315857,learned-index-pca96v2-10M-ep=210-lr=0.01-cat=123-model=MLP-buck=3-862582.elixir-pbs.elixir-czech.cz,0.87128
pca96v2,10M,Learned-index,31869.68847846985,857.653324842453,learned-index-pca96v2-10M-ep=212-lr=0.009-cat=123-model=MLP-8-buck=6-862570.elixir-pbs.elixir-czech.cz,0.93511
pca96v2,10M,Learned-index,31556.394169330597,671.5950090885162,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=122-model=MLP-6-buck=4-862545.elixir-pbs.elixir-czech.cz,0.91039
pca96v2,10M,Learned-index,30490.822825431824,210.19921684265137,learned-index-pca96v2-10M-ep=205-lr=0.01-cat=121-model=MLP-3-buck=1-862607.elixir-pbs.elixir-czech.cz,0.66492
pca96v2,10M,Learned-index,32231.619163751602,414.62746500968933,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=122-model=MLP-3-buck=3-859428.elixir-pbs.elixir-czech.cz,0.88066
pca96v2,10M,Learned-index,28603.42974472046,468.80425548553467,learned-index-pca96v2-10M-ep=195-lr=0.009-cat=116-model=MLP-4-buck=3-859441.elixir-pbs.elixir-czech.cz,0.87974
pca96v2,10M,Learned-index,6038.944702386856,791.5354719161987,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=116-model=MLP-buck=4-861314.elixir-pbs.elixir-czech.cz,0.88339
pca96v2,10M,Learned-index,27593.848862171173,243.85216450691223,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=122-model=MLP-2-buck=1-859396.elixir-pbs.elixir-czech.cz,0.6747
pca96v2,10M,Learned-index,22733.135068178177,1081.6556012630463,learned-index-pca96v2-10M-ep=190-lr=0.1-cat=125-model=MLP-3-buck=6-858703.elixir-pbs.elixir-czech.cz,0.90571
pca96v2,10M,Learned-index,6932.364455461502,385.4304413795471,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=110-model=MLP-5-buck=2-861415.elixir-pbs.elixir-czech.cz,0.78772
pca96v2,10M,Learned-index,5605.212720870972,446.35260105133057,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=120-model=MLP-2-buck=2-861340.elixir-pbs.elixir-czech.cz,0.78601
pca96v2,10M,Learned-index,5323.843605041504,1710.8096494674683,learned-index-pca96v2-10M-ep=40-lr=0.005-cat=50-model=MLP-6-buck=3-853811.elixir-pbs.elixir-czech.cz,0.91077
pca96v2,10M,Learned-index,30977.856644153595,460.7710864543915,learned-index-pca96v2-10M-ep=220-lr=0.009-cat=110-model=MLP-4-buck=3-859462.elixir-pbs.elixir-czech.cz,0.88517
pca96v2,10M,Learned-index,7939.155823469162,461.8652620315552,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=120-model=MLP-7-buck=3-861668.elixir-pbs.elixir-czech.cz,0.84466
pca96v2,10M,Learned-index,25845.85636472702,445.7945086956024,learned-index-pca96v2-10M-ep=200-lr=0.009-cat=114-model=MLP-buck=2-859352.elixir-pbs.elixir-czech.cz,0.81724
pca96v2,10M,Learned-index,21500.873249292374,810.2023367881775,learned-index-pca96v2-10M-ep=210-lr=0.1-cat=125-model=MLP-8-buck=5-858733.elixir-pbs.elixir-czech.cz,0.89225
pca96v2,10M,Learned-index,7431.875397443771,232.90287017822266,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=110-model=MLP-6-buck=1-861271.elixir-pbs.elixir-czech.cz,0.64521
pca96v2,10M,Learned-index,30232.047112941742,1331.1897366046906,learned-index-pca96v2-10M-ep=200-lr=0.001-cat=130-model=MLP-3-buck=6-858620.elixir-pbs.elixir-czech.cz,0.93491
pca96v2,10M,Learned-index,6239.396326303482,299.1970624923706,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=114-model=MLP-6-buck=1-861265.elixir-pbs.elixir-czech.cz,0.62927
pca96v2,10M,Learned-index,6064.707159757614,288.6923460960388,learned-index-pca96v2-10M-ep=45-lr=0.11-cat=114-model=MLP-4-buck=1-861601.elixir-pbs.elixir-czech.cz,0.62246
pca96v2,10M,Learned-index,13630.682874202728,651.8126962184906,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=100-model=MLP-8-buck=3-853900.elixir-pbs.elixir-czech.cz,0.88863
pca96v2,10M,Learned-index,6323.49366235733,403.86309719085693,learned-index-pca96v2-10M-ep=45-lr=0.09-cat=124-model=MLP-4-buck=2-861174.elixir-pbs.elixir-czech.cz,0.79004
pca96v2,10M,Learned-index,28215.904905319214,654.1806027889252,learned-index-pca96v2-10M-ep=209-lr=0.007-cat=122-model=MLP-3-buck=3-862182.elixir-pbs.elixir-czech.cz,0.88047
pca96v2,10M,Learned-index,6982.567402839661,485.2856533527374,learned-index-pca96v2-10M-ep=45-lr=0.1-cat=110-model=MLP-2-buck=3-861335.elixir-pbs.elixir-czech.cz,0.8514
pca96v2,10M,Learned-index,7033.786607027054,1176.856745481491,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=124-model=MLP-buck=6-861542.elixir-pbs.elixir-czech.cz,0.90982
pca96v2,10M,Learned-index,6396.374538660049,446.38377046585083,learned-index-pca96v2-10M-ep=50-lr=0.11-cat=116-model=MLP-4-buck=2-861610.elixir-pbs.elixir-czech.cz,0.78019
pca96v2,10M,Learned-index,6903.297811031342,952.6774065494537,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=114-model=MLP-buck=5-861105.elixir-pbs.elixir-czech.cz,0.90723
pca96v2,10M,Learned-index,7024.619907855988,261.8684277534485,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=118-model=MLP-9-buck=1-861307.elixir-pbs.elixir-czech.cz,0.64113
pca96v2,10M,Learned-index,23983.515476942062,1214.2201964855194,learned-index-pca96v2-10M-ep=190-lr=0.001-cat=125-model=MLP-buck=5-858577.elixir-pbs.elixir-czech.cz,0.92746
pca96v2,10M,Learned-index,7067.633069038391,843.1762263774872,learned-index-pca96v2-10M-ep=55-lr=0.11-cat=124-model=MLP-6-buck=4-861718.elixir-pbs.elixir-czech.cz,0.86939
pca96v2,10M,Learned-index,30414.885036230087,347.29171204566956,learned-index-pca96v2-10M-ep=209-lr=0.008-cat=123-model=MLP-8-buck=2-862417.elixir-pbs.elixir-czech.cz,0.81047
pca96v2,10M,Learned-index,30414.885036230087,653.4167439937592,learned-index-pca96v2-10M-ep=209-lr=0.008-cat=123-model=MLP-8-buck=4-862417.elixir-pbs.elixir-czech.cz,0.90359
pca96v2,10M,Learned-index,13446.843926429749,1118.7042019367218,learned-index-pca96v2-10M-ep=100-lr=0.01-cat=120-model=MLP-8-buck=6-854885.elixir-pbs.elixir-czech.cz,0.94168
pca96v2,10M,Learned-index,31721.833632707596,218.8780460357666,learned-index-pca96v2-10M-ep=212-lr=0.009-cat=122-model=MLP-6-buck=1-862551.elixir-pbs.elixir-czech.cz,0.67594
pca96v2,10M,Learned-index,27094.561489105225,1194.549357175827,learned-index-pca96v2-10M-ep=190-lr=0.001-cat=130-model=MLP-3-buck=6-858614.elixir-pbs.elixir-czech.cz,0.93272
pca96v2,10M,Learned-index,6393.902398347855,437.97279119491577,learned-index-pca96v2-10M-ep=50-lr=0.09-cat=122-model=MLP-7-buck=2-861229.elixir-pbs.elixir-czech.cz,0.79037
pca96v2,10M,Learned-index,27925.621648073196,1118.7317996025085,learned-index-pca96v2-10M-ep=212-lr=0.007-cat=122-model=MLP-5-buck=6-862227.elixir-pbs.elixir-czech.cz,0.93874
pca96v2,10M,Learned-index,21597.136429548264,518.4525692462921,learned-index-pca96v2-10M-ep=209-lr=0.008-cat=123-model=MLP-4-buck=3-862345.elixir-pbs.elixir-czech.cz,0.87181
pca96v2,10M,Learned-index,28555.06923890114,606.0228688716888,learned-index-pca96v2-10M-ep=200-lr=0.05-cat=100-model=MLP-8-buck=2-854192.elixir-pbs.elixir-czech.cz,0.8197
pca96v2,10M,Learned-index,6843.525724411011,386.2611813545227,learned-index-pca96v2-10M-ep=50-lr=0.1-cat=110-model=MLP-4-buck=2-861391.elixir-pbs.elixir-czech.cz,0.78772
pca96v2,10M,Learned-index,29924.48831295967,326.1100664138794,learned-index-pca96v2-10M-ep=210-lr=0.009-cat=121-model=MLP-buck=1-862436.elixir-pbs.elixir-czech.cz,0.66579
pca96v2,10M,Learned-index,39365.49426603317,414.91755962371826,learned-index-pca96v2-10M-ep=211-lr=0.007-cat=121-model=MLP-6-buck=2-862259.elixir-pbs.elixir-czech.cz,0.81496
pca96v2,10M,Learned-index,5751.2578094005585,626.9124817848206,learned-index-pca96v2-10M-ep=40-lr=0.05-cat=100-model=MLP-3-buck=2-854208.elixir-pbs.elixir-czech.cz,0.82345
pca96v2,10M,Learned-index,9146.967118740082,280.7182574272156,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=118-model=MLP-4-buck=1-861187.elixir-pbs.elixir-czech.cz,0.64121
pca96v2,10M,Learned-index,26389.694554567337,747.149411201477,learned-index-pca96v2-10M-ep=200-lr=0.05-cat=120-model=MLP-3-buck=4-854217.elixir-pbs.elixir-czech.cz,0.90059
pca96v2,10M,Learned-index,7145.770652294159,614.0460789203644,learned-index-pca96v2-10M-ep=55-lr=0.09-cat=110-model=MLP-4-buck=3-861183.elixir-pbs.elixir-czech.cz,0.86243
pca96v2,10M,Learned-index,4895.238385677338,2057.6936213970184,learned-index-pca96v2-10M-ep=40-lr=0.005-cat=20-model=MLP-buck=2-853798.elixir-pbs.elixir-czech.cz,0.90983
pca96v2,10M,Learned-index,35164.69112586975,6097.6335299015045,learned-index-pca96v2-10M-ep=200-lr=0.1-cat=120-model=MLP-buck=24-854950.elixir-pbs.elixir-czech.cz,0.97538
